file,TestFileName,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,App,ProductionFileName,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,IgnoredTest,Sensitive Equality,Verbose Test,Default Test,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Constructor Initialization,Print Statement,Lazy Test
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/eip-splitter/src/test/java/com/iluwatar/eip/splitter/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/home/luana-martins/.jnose_projects/java-design-patterns/step-builder/src/test/java/com/iluwatar/stepbuilder/AppTest.java,AppTest,2,1,1,2,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,java-design-patterns,/home/luana-martins/.jnose_projects/java-design-patterns/module/src/main/java/com/iluwatar/module/App.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
